Date/Time,Electricity:Facility [J](TimeStep),InteriorEquipment:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),Electricity:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 06/14  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/14  08:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/14  09:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/14  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/14  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/14  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/14  17:30:00,539551.2388001564,452306.25,87244.98880015641,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/14  18:00:00,554246.5882888668,452306.25,101940.3382888668,1093797.8270890234,904612.5,189185.3270890232,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/14  18:30:00,572087.7952565772,452306.25,119781.54525657714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/14  19:00:00,596996.6996660855,452306.25,144690.44966608555,1169084.4949226627,904612.5,264471.9949226627,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/14  19:30:00,619793.8084613903,452306.25,167487.5584613903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/14  20:00:00,626328.6397245034,452306.25,174022.3897245034,1246122.4481858938,904612.5,341509.9481858937,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/14  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/14  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/14  21:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/14  22:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/14  22:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/14  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13278819.77019758,11759962.5,1518857.2701975797,,,,,,,0.0,0.0,0.0,0.0,5257031.310447479,0.0,,,,,,,0.0,0.0,0.0 
 06/15  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  08:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  09:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/15  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/15  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/15  17:30:00,541043.940310428,452306.25,88737.690310428,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  18:00:00,550840.1814721309,452306.25,98533.93147213088,1091884.121782559,904612.5,187271.62178255889,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/15  18:30:00,554807.8572982649,452306.25,102501.60729826485,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/15  19:00:00,582616.8550020666,452306.25,130310.6050020665,1137424.7123003314,904612.5,232812.21230033134,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/15  19:30:00,612712.508611295,452306.25,160406.25861129503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  20:00:00,624118.4070719981,452306.25,171812.15707199815,1236830.9156832933,904612.5,332218.41568329316,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/15  21:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/15  22:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/15  22:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/15  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13235954.749766183,11759962.5,1475992.2497661834,,,,,,,0.0,0.0,0.0,0.0,5257031.310447479,0.0,,,,,,,0.0,0.0,0.0 
 06/16  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  08:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  09:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/16  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/16  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/16  17:30:00,588206.5595759408,452306.25,135900.30957594084,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  18:00:00,597041.1158980541,452306.25,144734.86589805404,1185247.675473995,904612.5,280635.17547399489,,,,,,,,,,0.0,404387.0238805753,0.0,,,,,,,,,,0.0,202193.51194028767,0.0 
 06/16  18:30:00,606242.8370416928,452306.25,153936.58704169285,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/16  19:00:00,617400.6082073622,452306.25,165094.35820736216,1223643.445249055,904612.5,319030.945249055,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/16  19:30:00,628177.3325996698,452306.25,175871.08259966976,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  20:00:00,630587.4454696956,452306.25,178281.19546969565,1258764.7780693654,904612.5,354152.2780693654,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/16  21:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/16  22:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,606580.535820863,0.0,,,,,,,,,,0.0,303290.2679104315,0.0 
 06/16  22:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/16  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,202193.51194028767,0.0,,,,,,,,,,0.0,101096.75597014383,0.0 
 06/16  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,13437470.898792416,11759962.5,1677508.3987924152,,,,,,,0.0,0.0,0.0,0.0,5257031.310447479,0.0,,,,,,,0.0,0.0,0.0 
 06/17  00:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  01:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  02:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  03:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  04:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  05:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  06:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  07:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  08:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  09:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  09:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  10:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  10:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  11:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  11:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  12:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  12:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  13:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  13:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  14:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  14:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  15:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  15:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  16:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  16:30:00,452306.25,452306.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  17:00:00,452306.25,452306.25,0.0,904612.5,904612.5,0.0,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  17:30:00,577020.889000389,452306.25,124714.63900038903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  18:00:00,590261.7910446872,452306.25,137955.5410446871,1167282.6800450762,904612.5,262670.1800450761,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  18:30:00,603937.494393033,452306.25,151631.244393033,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  19:00:00,614815.286524288,452306.25,162509.03652428799,1218752.7809173209,904612.5,314140.280917321,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  19:30:00,625465.0493197028,452306.25,173158.79931970279,,,,,,,,,,,,,,,,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  20:00:00,629259.6381461806,452306.25,176953.38814618049,1254724.6874658834,904612.5,350112.18746588329,,,,,,,,,,0.0,808774.0477611506,0.0,,,,,,,,,,0.0,404387.0238805753,0.0 
 06/17  20:30:00,633228.75,452306.25,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  21:00:00,633228.75,452306.25,180922.5,1266457.5,904612.5,361845.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  21:30:00,180922.5,0.0,180922.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  22:00:00,180922.5,0.0,180922.5,361845.0,0.0,361845.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  22:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
 06/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0 
 06/17  23:30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0 
